restaurant_id,name,days_in_advance,primary_cuisine,secondary_cuisines,primary_dining_style,secondary_dining_styles,facilities,primary_place,places,hashtags,weighted_rating_score,total_revenue,total_bookings,total_guests,total_no_shows,total_temporary_bookings,avg_revenue_per_booking,no_show_rate,kol_views,kol_likes,kol_comments,unique_kols_used,web_views,web_revenue
6137.0,La Brasserie At The Fullerton Bay Hotel Singapore,90.0,french,french,hotel restaurant,"family friendly, hotel restaurant, casual dining","scenic view, private room up to 20 people, accommodates 50+ people, have baby chair, accommodates 80+ people, have parking, indoor seating, vegan/vegetarian friendly",mrtroute:mrt raffles place,"popularzone:raffles place, mrtroute:mrt raffles place","group feast, buffet lovers’ favourites, jolly good finds, festive deals sg, view & vibes sg",4.436877115319303,563295.12,223.0,681.0,0.0,6.0,2525.987085201794,0.0,33469.0,130.0,99.0,3.0,249.0,0.0
6138.0,Meng Pu Dong Pracha Chuen,90.0,thai,"chinese, thai isaan, thai",family friendly,"family friendly, cafe/dessert, casual dining, chain restaurant, healthy","halal, live music, private room up to 20 people, have parking, free wifi, indoor seating",popularzone:nonthaburi,popularzone:nonthaburi,Unknown,4.75466394968907,3452484.0,226.0,843.0,0.0,10.0,15276.477876106195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6139.0,Jade At The Fullerton Hotel Singapore,90.0,chinese,chinese,hotel restaurant,"fine dining, hotel restaurant","have parking, indoor seating, accommodates 50+ people, accommodates 80+ people, have baby chair, free wifi, private room up to 20 people, scenic view",mrtroute:mrt raffles place,"mrtroute:mrt raffles place, popularzone:raffles place","huat family deals, roadtrippers.asia",4.60354378198597,247836.0,56.0,316.0,0.0,0.0,4425.642857142857,0.0,0.0,0.0,0.0,0.0,28.0,0.0
6140.0,The Courtyard At The Fullerton Hotel Singapore,90.0,international,international,afternoon tea,"afternoon tea, family friendly, casual dining, hotel restaurant","accommodates 120+ people, live music, free wifi, accommodates 50+ people, indoor seating, accommodates 80+ people, have parking",mrtroute:mrt raffles place,"mrtroute:mrt raffles place, popularzone:raffles place",Unknown,,15374.279999999999,9.0,20.0,0.0,0.0,1708.253333333333,0.0,0.0,0.0,0.0,0.0,21.0,0.0
6141.0,Town Restaurant At The Fullerton Hotel Singapore,90.0,international,international,hotel restaurant,"hotel restaurant, hotel buffet","scenic view, accommodates 120+ people, free wifi, outdoor seating, accommodates 50+ people, indoor seating, accommodates 80+ people, have parking",mrtroute:mrt raffles place,"popularzone:raffles place, mrtroute:mrt raffles place","atas buffet, feast & cheers, buffet lovers’ favourites",4.60354378198597,711178.8,151.0,764.0,1.0,0.0,4709.793377483444,0.006622516556291391,17867.0,159.0,111.0,3.0,1492.0,0.0
6142.0,Taste of Seafood 海鮮的味道,90.0,singaporean,"japanese, singaporean",family friendly,family friendly,"scenic view, accommodates 80+ people",mrtroute:mrt raffles place,mrtroute:mrt raffles place,top 20 singapore,4.770210448652636,13992.0,9.0,23.0,0.0,0.0,1554.6666666666667,0.0,0.0,0.0,0.0,0.0,83.0,0.0
6143.0,Riverfront Seafood 河滨海鲜,90.0,singaporean,"chinese, singaporean",family friendly,family friendly,"scenic view, outdoor seating, accommodates 80+ people",mrtroute:mrt raffles place,mrtroute:mrt raffles place,Unknown,,80040.0,40.0,109.0,0.0,2.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6144.0,Karawa Omakase,90.0,japanese,japanese,omakase,omakase,"have parking, indoor seating",popularzone:ladprao,popularzone:ladprao,time to celebrate,4.803037527416546,23501340.0,191.0,479.0,0.0,24.0,123043.66492146597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6145.0,The' Tea House FN Outlet (Hua Hin),90.0,italian,"european, italian, thai",cafe/dessert,"casual dining, cafe/dessert, afternoon tea","pet friendly, scenic view, free wifi, outdoor seating, indoor seating, have parking, wheelchair access",location:hua hin,Unknown,Unknown,4.327657836489477,296172.0,20.0,62.0,0.0,0.0,14808.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6147.0,,,,,,,,,,,,107760.0,1.0,4.0,0.0,0.0,107760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6148.0,Fu Lin Bar & Kitchen (Telok Ayer),90.0,chinese,chinese,family friendly,family friendly,"free wifi, private room up to 10 people, accommodates 50+ people, have parking, indoor seating, outdoor seating, karaoke",mrtroute:mrt telok ayer,mrtroute:mrt telok ayer,buffet lovers’ favourites,,37152.0,26.0,71.0,0.0,0.0,1428.923076923077,0.0,9506.0,155.0,3.0,1.0,12.0,0.0
6149.0,Jacob Barn,90.0,european,"european, thai, fusion",grill/bbq,grill/bbq,"roadside parking, indoor seating",location:bang kapi,Unknown,Unknown,,327120.0,12.0,40.0,0.0,0.0,27260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6150.0,Moana Cafe,90.0,thai,"thai, american, fusion",family friendly,"family friendly, cafe/dessert","private room up to 20 people, private room up to 10 people, kids playground, have parking, free wifi, indoor seating, have baby chair",location:nonthaburi,"popularzone:ratchaphruek, mrtroute:mrt bang rak noi tha it",restaurant & activity for kids,,22320.0,3.0,6.0,0.0,1.0,7440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6151.0,Fu Lin Bar & Kitchen (Clarke Quay),90.0,chinese,"singaporean, fusion, chinese",casual dining,"family friendly, casual dining, open air/outdoor","free wifi, have baby chair, have parking, accommodates 80+ people, accommodates 50+ people, indoor seating",mrtroute:mrt clarke quay,"mrtroute:mrt fort canning, mrtroute:mrt clarke quay, popularzone:clarke quay","roadtrippers.asia, huat family deals",4.770210448652636,181002.0,61.0,265.0,1.0,0.0,2967.245901639344,0.01639344262295082,13569.0,189.0,17.0,3.0,12.0,0.0
6152.0,Kinnaree Restaurant Sukhumvit 8,90.0,thai,thai,casual dining,"casual dining, family friendly","have parking, private room up to 10 people, free wifi",btsroute:bts nana,"btsroute:bts nana, btsroute:bts asok",Unknown,4.862126269191582,12299280.0,273.0,973.0,5.0,8.0,45052.307692307695,0.018315018315018316,0.0,0.0,0.0,0.0,86.0,0.0
6153.0,O.BBa Jjajang,90.0,korean,korean,casual dining,"casual dining, grill/bbq, family friendly","accommodates 50+ people, accommodates 80+ people, roadside parking, indoor seating",mrtroute:mrt tanjong pagar,"mrtroute:mrt tanjong pagar, popularzone:tanjong pagar","sg restaurant month, trendy in sg",4.874893219769024,775457.04,587.0,1721.0,18.0,21.0,1321.051175468484,0.030664395229982964,45054.0,598.0,22.0,5.0,81.0,0.0
6154.0,Wander BKK,90.0,fusion,"fusion, thai",pub/bar,"pub/bar, wine bar","indoor seating, wheelchair access, sports screening, free wifi, have parking, outdoor seating, have baby chair",btsroute:bts saint louis,btsroute:bts saint louis,Unknown,4.827657836489477,1233600.0,48.0,169.0,0.0,3.0,25700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6155.0,HiBuddy BBQ 烤肉研究所,90.0,korean,korean,grill/bbq,"grill/bbq, family friendly, casual dining","accommodates 80+ people, free wifi, indoor seating, accommodates 120+ people, accommodates 50+ people",mrtroute:mrt tanjong pagar,"mrtroute:mrt tanjong pagar, popularzone:tanjong pagar",Unknown,,17916.0,7.0,27.0,0.0,0.0,2559.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6156.0,The Blooming Gallery ,90.0,fusion,"fusion, italian",family friendly,"family friendly, cafe/dessert, pub/bar","indoor seating, free wifi, have parking",btsroute:bts thong lor,btsroute:bts thong lor,Unknown,4.770210448652636,407964.0,22.0,64.0,0.0,0.0,18543.81818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6157.0,Yoki Niku よきにく (Chonburi),90.0,japanese,japanese,grill/bbq,"grill/bbq, casual dining, family friendly","outdoor seating, pet friendly, have parking, wheelchair access, free wifi, indoor seating",location:chonburi,Unknown,Unknown,,667200.0,19.0,53.0,1.0,2.0,35115.78947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
6158.0,Honomi Shabu & Omakase,90.0,japanese,japanese,omakase,"casual dining, family friendly, omakase","have parking, free corkage, free wifi, indoor seating, have baby chair",shoppingmall:the nine center rama 9,"shoppingmall:the nine center rama 9, popularzone:rama 9",Unknown,,5903280.0,123.0,262.0,0.0,18.0,47994.14634146341,0.0,0.0,0.0,0.0,0.0,26.0,0.0
6159.0,Reun Rom Bar,90.0,thai,thai,pub/bar,"pub/bar, family friendly, casual dining, cafe/dessert","pet friendly, indoor seating, live music, free wifi, have parking",location:chatuchak,Unknown,Unknown,,136920.0,6.0,18.0,0.0,0.0,22820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6160.0,Ping Buffet,90.0,thai,thai,buffet,"grill/bbq, buffet","have parking, outdoor seating",location:lat krabang,Unknown,Unknown,,80496.0,8.0,26.0,0.0,0.0,10062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6161.0,Ar Tee Mala Shabu Ping Yang,90.0,chinese,chinese,buffet,buffet,"indoor seating, have parking, free corkage",location:saphan sung,Unknown,Unknown,4.60354378198597,10776.0,1.0,2.0,0.0,0.0,10776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6162.0,Beer Collection,90.0,fusion,"fusion, steakhouse, european",grill/bbq,"open air/outdoor, family friendly, wine bar, grill/bbq, casual dining","outdoor seating, live music, indoor seating, have parking",btsroute:bts phrom phong,btsroute:bts phrom phong,Unknown,4.762126269191581,969720.0,42.0,97.0,0.0,0.0,23088.571428571428,0.0,0.0,0.0,0.0,0.0,221.0,0.0
6163.0,The Factory Corner,90.0,fusion,"american, thai, fusion, european, international",casual dining,"casual dining, family friendly, pub/bar","pet friendly, sports screening, wheelchair access, have baby chair, live music, have parking, indoor seating",popularzone:taling chan,popularzone:taling chan,Unknown,4.577657836489477,1369656.0,45.0,144.0,1.0,3.0,30436.8,0.022222222222222223,0.0,0.0,0.0,0.0,168.0,0.0
6183.0,61 Bistro,90.0,fusion,"thai, european, fusion",family friendly,"wine bar, sports bar, family friendly, casual dining","private room up to 20 people, scenic view, free wifi, free event equipment, roadside parking",popularzone:phatthanakan,popularzone:phatthanakan,Unknown,4.783751153810528,427692.0,41.0,121.0,0.0,0.0,10431.512195121952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6184.0,Big Bite Burger BKK,90.0,american,american,hotel restaurant,hotel restaurant,"free wifi, indoor seating, have parking, outdoor seating, wheelchair access, swimming pool, have baby chair",popularzone:lat krabang,"popularzone:lat krabang, popularzone:suvarnabhumi",Unknown,4.862126269191582,621720.0,28.0,89.0,0.0,2.0,22204.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6185.0,Neua Camp Fire,90.0,thai,thai,casual dining,"casual dining, cafe/dessert, chain restaurant","have parking, outdoor seating",location:phra khanong,Unknown,Unknown,4.6601803845594025,99120.0,11.0,25.0,0.0,0.0,9010.90909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6186.0,Dream Premium Korean BBQ Buffet Ruea-bin - 드림 코리안 비비큐,90.0,korean,korean,buffet,buffet,"have parking, indoor seating",popularzone:samut prakan,popularzone:samut prakan,Unknown,4.735695854657314,488016.0,27.0,111.0,0.0,0.0,18074.666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6187.0,Dream Premium Korean BBQ Buffet Talat Long Ma Si Er - 드림 코리안 비비큐,90.0,korean,korean,buffet,buffet,"free wifi, have parking, indoor seating, have baby chair",popularzone:samut prakan,popularzone:samut prakan,Unknown,,167496.0,19.0,44.0,0.0,2.0,8815.578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6188.0,Mosby BKK,90.0,fusion,fusion,casual dining,casual dining,"roadside parking, pet friendly, have parking",btsroute:bts ratchayothin,btsroute:bts ratchayothin,Unknown,4.827657836489477,2538000.0,131.0,302.0,2.0,3.0,19374.045801526718,0.015267175572519083,0.0,0.0,0.0,0.0,34.0,0.0
6189.0,Ojisan Massage & Meal Experience,90.0,thai,thai,activity/experience,"family friendly, activity/experience, casual dining","have parking, free wifi, massage & spa, indoor seating",location:thawi watthana,popularzone:phutthamonthon,Unknown,,209964.0,7.0,10.0,0.0,0.0,29994.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6190.0,The Pablo Bangkok,90.0,international,"thai, italian, international",casual dining,"wine bar, afternoon tea, casual dining, family friendly","have parking, have baby chair, outdoor seating, indoor seating, free wifi",btsroute:bts asok,btsroute:bts asok,Unknown,4.827657836489477,1567584.0,61.0,169.0,2.0,1.0,25698.09836065574,0.03278688524590164,1182.0,107.0,2.0,1.0,0.0,0.0
6191.0,Dream Premium Korean Shabu Buffet 드림 샤브샤브,90.0,korean,korean,buffet,"buffet, casual dining, family friendly, hot pot/shabu","have parking, free wifi, wheelchair access, indoor seating",popularzone:samut prakan,popularzone:samut prakan,Unknown,,46644.0,5.0,13.0,1.0,0.0,9328.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
6192.0,Ayutthaya Retreat (Ayutthaya),90.0,thai,thai,casual dining,"open air/outdoor, waterfront, casual dining, family friendly","have parking, scenic view, free wifi, indoor seating, massage & spa",location:ayutthaya,Unknown,Unknown,4.770210448652636,208080.0,11.0,31.0,0.0,0.0,18916.363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6193.0,BUCKS CAFE,90.0,italian,"italian, thai",family friendly,"wine bar, cafe/dessert, family friendly","private room up to 10 people, indoor seating, have parking, private room up to 20 people",btsroute:bts sai yud,"popularzone:sai mai, btsroute:bts sai yud",Unknown,,90000.0,10.0,20.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6194.0,Burbrit Craft Beer Phra Khanong,90.0,international,"fusion, international, thai",pub/bar,"casual dining, sports bar, pub/bar","free event equipment, outdoor seating, sports screening, live music, indoor seating, free wifi, have parking",location:phra khanong,Unknown,Unknown,4.803037527416546,77160.0,4.0,12.0,0.0,1.0,19290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6195.0,Burbrit Craft Beer Sukhumvit 22,90.0,international,"international, thai, fusion",pub/bar,"sports bar, casual dining, pub/bar","indoor seating, have parking, free event equipment, free wifi, outdoor seating, live music, sports screening",btsroute:bts asok,"shoppingmall:emsphere, btsroute:bts asok, btsroute:bts phrom phong",Unknown,4.6601803845594025,4404360.0,106.0,536.0,1.0,80.0,41550.56603773585,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0
6196.0,Ministry Of Crab,90.0,fusion,"fusion, middle eastern, japanese",chain restaurant,"family friendly, chain restaurant, casual dining","private room up to 10 people, valet parking, free wifi, have baby chair, have parking, indoor seating, private room up to 40 people, wheelchair access",location:khlong toei,Unknown,Unknown,,3758292.0,32.0,109.0,0.0,1.0,117446.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6197.0,Bottega del Gusto,90.0,italian,"french, european, italian",activity/experience,"activity/experience, family friendly","free wifi, indoor seating, have parking",popularzone:phatthanakan,popularzone:phatthanakan,Unknown,4.803037527416546,308760.0,15.0,40.0,0.0,0.0,20584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6198.0,,,,,,,,,,,,330000.0,12.0,35.0,0.0,0.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6199.0,DOTD BAR,90.0,fusion,fusion,pub/bar,pub/bar,"free wifi, live music, indoor seating, karaoke, have parking, games",popularzone:ratchaphruek,popularzone:ratchaphruek,Unknown,,112200.0,4.0,10.0,0.0,0.0,28050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6200.0,Craftfiti BKK,90.0,thai,thai,pub/bar,"pub/bar, casual dining, family friendly","have parking, games, sports screening, live music, free wifi",btsroute:bts udom suk,btsroute:bts udom suk,Unknown,4.517323241702259,303564.0,17.0,54.0,0.0,0.0,17856.70588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6201.0,Niku Machi,90.0,japanese,japanese,grill/bbq,grill/bbq,"outdoor seating, have parking, private room up to 40 people, indoor seating, wheelchair access, free wifi, have baby chair",popularzone:srinakarin,"popularzone:samrong, popularzone:samut prakan, popularzone:srinakarin",Unknown,,1081080.0,50.0,121.0,6.0,1.0,21621.6,0.12,0.0,0.0,0.0,0.0,0.0,0.0
6202.0,Xiao Fuwang Hotpot (Central Westville),90.0,chinese,chinese,hot pot/shabu,hot pot/shabu,"have parking, wheelchair access, have baby chair, pet friendly, vegan/vegetarian friendly, private room up to 20 people, indoor seating",popularzone:ratchaphruek,popularzone:ratchaphruek,Unknown,4.702657836489477,405960.0,26.0,70.0,1.0,0.0,15613.846153846154,0.038461538461538464,0.0,0.0,0.0,0.0,22.0,0.0
6203.0,Xiao Fuwang Hotpot (One Bangkok),90.0,chinese,chinese,hot pot/shabu,hot pot/shabu,"have parking, wheelchair access, vegan/vegetarian friendly, indoor seating, have baby chair",shoppingmall:one bangkok,shoppingmall:one bangkok,Unknown,4.901518763708273,3841680.0,174.0,529.0,3.0,3.0,22078.620689655174,0.017241379310344827,0.0,0.0,0.0,0.0,17.0,0.0
6204.0,Yunnan Renjia,90.0,chinese,chinese,casual dining,"casual dining, hot pot/shabu, family friendly","private room up to 10 people, free wifi, scenic view, indoor seating, have baby chair, have parking, private room up to 40 people, private room up to 20 people",location:bang kapi,Unknown,Unknown,,900960.0,26.0,95.0,0.0,1.0,34652.307692307695,0.0,0.0,0.0,0.0,0.0,16.0,0.0
6205.0,,,,,,,,,,,,70920.0,9.0,20.0,0.0,1.0,7880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6206.0,Blue Elephant Sathorn,90.0,thai,thai,fine dining,fine dining,"accommodates 80+ people, have parking, indoor seating, vegan/vegetarian friendly, accommodates 50+ people, accommodates 120+ people",popularzone:sathon,"btsroute:bts surasak, popularzone:sathon",Unknown,4.770210448652636,54276480.0,495.0,1783.0,3.0,21.0,109649.45454545454,0.006060606060606061,0.0,0.0,0.0,0.0,66.0,0.0
6207.0,Blue Elephant Sukhumvit,90.0,thai,thai,fine dining,fine dining,"accommodates 120+ people, free wifi, accommodates 50+ people, indoor seating, vegan/vegetarian friendly, outdoor seating, accommodates 80+ people, have parking",popularzone:nana,"popularzone:phetchaburi, popularzone:asok, popularzone:nana",Unknown,4.770210448652636,31030520.0,306.0,1022.0,0.0,14.0,101406.92810457517,0.0,0.0,0.0,0.0,0.0,71.0,0.0
6208.0,Saloon Ari,90.0,thai,"european, fusion, thai",wine bar,"pub/bar, wine bar","accommodates 50+ people, sports screening, dj, games, free event equipment, roadside parking, have parking, free wifi, private room up to 20 people, indoor seating, private room up to 10 people, live music, accommodates 80+ people",popularzone:ari,"popularzone:samsen, popularzone:phahonyothin, popularzone:phaya thai, popularzone:ari",Unknown,,522120.0,28.0,84.0,0.0,0.0,18647.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6210.0,,,,,,,,,,,,4500.0,5.0,12.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6212.0,Caesa Delicious Bang Bon 3,90.0,french,"fusion, italian, french",fine dining,"fine dining, family friendly","private room up to 20 people, wheelchair access, have baby chair, free wifi, indoor seating, have parking",popularzone:rama 2,popularzone:rama 2,Unknown,4.862126269191582,123360.0,16.0,35.0,0.0,0.0,7710.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
6213.0,,,,,,,,,,,,142800.0,5.0,12.0,0.0,0.0,28560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6214.0,Kisekhi Craft and Fusion Buffet,90.0,international,"thai, japanese, international, steakhouse",buffet,buffet,"have parking, free wifi, indoor seating, have baby chair",popularzone:ekkamai,popularzone:ekkamai,"come more pay less, time to celebrate, nonchopkin",3.888092327928348,30020184.0,1668.0,4309.0,162.0,32.0,17997.712230215828,0.09712230215827339,0.0,0.0,0.0,0.0,268.0,0.0
6215.0,,,,,,,,,,,,488280.0,22.0,89.0,0.0,0.0,22194.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6216.0,Cha La Restaurant and Bar (Khao Yai),90.0,thai,"thai, international",fine dining,"fine dining, fast food, hotel restaurant, casual dining, healthy, family friendly, open air/outdoor, afternoon tea","outdoor seating, indoor seating, live music, vegan/vegetarian friendly, have parking, free wifi, wheelchair access, have baby chair",location:khao yai,Unknown,Unknown,4.770210448652636,2993040.0,72.0,185.0,0.0,2.0,41570.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
6217.0,Thaveechai Pochana Suan Mali,90.0,chinese,"chinese, thai",family friendly,family friendly,"have parking, private room up to 20 people, wheelchair access, scenic view, private room up to 10 people, have baby chair, free wifi, indoor seating, free corkage",location:pom prap sattru phai,Unknown,Unknown,4.801771890992985,919680.0,37.0,162.0,0.0,0.0,24856.216216216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6218.0,"Castaway Restaurant, Café & Pool Bar (Pattaya)",90.0,international,international,casual dining,"cafe/dessert, family friendly, casual dining","indoor seating, outdoor seating, have parking",location:pattaya,Unknown,Unknown,,30576.0,2.0,6.0,0.0,0.0,15288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6219.0,Thaveechai Pochana Rama 3,90.0,chinese,"chinese, thai",family friendly,family friendly,"have parking, indoor seating, private room up to 20 people, wheelchair access, free corkage, free wifi, private room up to 10 people, have baby chair, scenic view",popularzone:rama 3,popularzone:rama 3,Unknown,4.783751153810528,2356560.0,96.0,392.0,4.0,2.0,24547.5,0.041666666666666664,0.0,0.0,0.0,0.0,46.0,0.0
6220.0,Thaveechai Pochana Kallapaphruek,90.0,chinese,"chinese, thai",family friendly,family friendly,"private room up to 20 people, wheelchair access, scenic view, have baby chair, indoor seating, free wifi, private room up to 10 people, free corkage, have parking",location:bang khae,Unknown,Unknown,4.827657836489477,632400.0,32.0,118.0,1.0,1.0,19762.5,0.03125,0.0,0.0,0.0,0.0,0.0,0.0
6221.0,"The Tram Restaurant, Bar & Wine Cellar (Pattaya)",90.0,international,international,casual dining,"casual dining, family friendly","wheelchair access, have parking, accommodates 50+ people, indoor seating",location:pattaya,Unknown,Unknown,,424128.0,26.0,57.0,1.0,1.0,16312.615384615385,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
6222.0,,,,,,,,,,,,97800.0,9.0,25.0,0.0,0.0,10866.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6223.0,Esan Kampang Kitchen Chinnakhet,90.0,thai,"thai, thai isaan",family friendly,"open air/outdoor, casual dining, family friendly","outdoor seating, have parking, indoor seating",location:chatuchak,Unknown,Unknown,4.803037527416546,37800.0,4.0,10.0,0.0,0.0,9450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6224.0,Esan Kampang Kitchen Sri Racha (Chonburi),90.0,thai,"thai, thai isaan",casual dining,"casual dining, family friendly, open air/outdoor","indoor seating, outdoor seating, have parking",location:chonburi,Unknown,Unknown,4.846806965768424,376320.0,16.0,114.0,0.0,0.0,23520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6225.0,,,,,,,,,,,,583200.0,24.0,96.0,0.0,0.0,24300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6226.0,,,,,,,,,,,,112188.0,15.0,28.0,0.0,1.0,7479.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6227.0,Plearn - Rooftop Restaurant & Bar (Phuket),90.0,thai,"thai isaan, steakhouse, fusion, thai, thai northern, international, thai southern",rooftop,"rooftop, afternoon tea, family friendly, cafe/dessert, open air/outdoor, activity/experience, hotel restaurant, healthy","vegan/vegetarian friendly, outdoor seating, free wifi, have baby chair, indoor seating, have parking, swimming pool",location:phuket,Unknown,Unknown,4.827657836489477,3631200.0,131.0,351.0,5.0,7.0,27719.08396946565,0.03816793893129771,0.0,0.0,0.0,0.0,117.0,0.0
6228.0,Nowhere BKK,90.0,european,"thai, italian, european",pub/bar,"pub/bar, rooftop, casual dining","roadside parking, scenic view, valet parking, live music, indoor seating, free wifi, dj, have parking, outdoor seating",btsroute:bts ekkamai,"popularzone:thonglor, btsroute:bts ekkamai",Unknown,4.770210448652636,2063280.0,85.0,215.0,1.0,1.0,24273.882352941175,0.011764705882352941,0.0,0.0,0.0,0.0,88.0,0.0
6229.0,Boon Tong Kee The Mall Lifestore Bangkae,90.0,singaporean,"chinese, singaporean",mall restaurant,"casual dining, mall restaurant, chain restaurant","wheelchair access, have parking, indoor seating, have baby chair",shoppingmall:the mall bangkhae,shoppingmall:the mall bangkhae,"time to celebrate, celebration redtable awards 2025",4.615804477993987,993300.0,111.0,298.0,5.0,4.0,8948.648648648648,0.04504504504504504,6621.0,176.0,1.0,1.0,0.0,0.0
6230.0,Boon Tong Kee Central Rama 2 ,90.0,singaporean,"singaporean, chinese",mall restaurant,"mall restaurant, casual dining, family friendly, chain restaurant","have parking, indoor seating, have baby chair",shoppingmall:central rama 2,"popularzone:rama 2, shoppingmall:central rama 2","time to celebrate, celebration redtable awards 2025",4.704850507676633,809700.0,88.0,254.0,2.0,5.0,9201.136363636364,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0
6231.0,The Mesh Bangkok ,90.0,fusion,"thai, international, fusion, american",casual dining,"family friendly, casual dining","have parking, have baby chair, pet friendly, wheelchair access, karaoke, vegan/vegetarian friendly, sports screening, outdoor seating, indoor seating",location:khlong toei,popularzone:ari,come more pay less,,295920.0,16.0,54.0,0.0,0.0,18495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6232.0,Hom Duan,90.0,thai northern,"thai, thai northern",casual dining,"casual dining, family friendly","wheelchair access, have parking, indoor seating",btsroute:bts ekkamai,"btsroute:bts ekkamai, popularzone:phra khanong",Unknown,4.846806965768424,379080.0,39.0,123.0,0.0,1.0,9720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6234.0,Gut Space,90.0,international,international,cafe/dessert,"cafe/dessert, family friendly, wine bar, casual dining","free wifi, have parking, dj, private room up to 10 people, indoor seating",popularzone:thonglor,popularzone:thonglor,Unknown,,45600.0,4.0,8.0,0.0,0.0,11400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6235.0,Time's Dining Ari Hills,90.0,japanese,"japanese, international, thai",buffet,"buffet, family friendly, casual dining","sports screening, live music, karaoke, have parking",popularzone:ari,"popularzone:ari, popularzone:samsen","hungry hub picks, time to celebrate, come more pay less",4.242603090493128,18155616.0,1231.0,3517.0,38.0,29.0,14748.672623883022,0.030869212022745736,42976.0,192.0,2.0,1.0,666.0,0.0
6236.0,Happening Dine and Bar,90.0,thai,"thai isaan, thai, steakhouse",casual dining,"open air/outdoor, pub/bar, wine bar, casual dining","live music, scenic view, pet friendly, dj, roadside parking, games",btsroute:bts chong nonsi,"btsroute:bts sala daeng, btsroute:bts chong nonsi, popularzone:silom",Unknown,4.803037527416546,1185840.0,54.0,227.0,1.0,0.0,21960.0,0.018518518518518517,0.0,0.0,0.0,0.0,15.0,0.0
6237.0,Time's Dining Gateway At Bang Sue,90.0,japanese,"japanese, fusion",buffet,"family friendly, buffet, casual dining, mall restaurant",have parking,location:bang sue,Unknown,come more pay less,4.069029187990647,3156264.0,176.0,605.0,13.0,4.0,17933.31818181818,0.07386363636363637,0.0,0.0,0.0,0.0,110.0,0.0
6238.0,,,,,,,,,,,,137784.0,7.0,20.0,0.0,0.0,19683.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6239.0,,,,,,,,,,,,33120.0,4.0,8.0,1.0,0.0,8280.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
